============== Resource: 纽约州 ==============
Label: 紐約州,		Frequency: 824
Label: 苹果公司,		Frequency: 1
Label: 情人,		Frequency: 1
Label: 亚特兰大,		Frequency: 1
Label: 碧特博格空军基地,		Frequency: 1
Label: 朱迪斯·罗丹,		Frequency: 1
Label: 吉普賽國王,		Frequency: 1
Label: 音樂劇,		Frequency: 1
Label: 龐帕諾比奇,		Frequency: 1
Label: 傑弗遜郡,		Frequency: 1
Label: 艾德蒙·希拉里,		Frequency: 1
Label: 柯達公園,		Frequency: 1
Label: 紐特·金里奇,		Frequency: 1
Label: 馬薩葡萄園島,		Frequency: 1
Label: 聯合鐵路公司,		Frequency: 1
Label: 11月2日,		Frequency: 1
Label: 后期制作,		Frequency: 1
Label: 股權,		Frequency: 1
Label: 商业,		Frequency: 1
Label: 梅克倫堡縣,		Frequency: 1
Label: 美国公理会差会,		Frequency: 1
Label: 安德鲁·卡耐基,		Frequency: 1
Label: 獨立音樂,		Frequency: 1
Label: 林憶蓮,		Frequency: 1
Label: 瑪丹娜,		Frequency: 1
Label: 珠寶,		Frequency: 1
Label: 撒拉曼卡,		Frequency: 1
Label: 2月4日,		Frequency: 1
Label: 墨西哥音乐,		Frequency: 1
Label: 国际消费者权益日,		Frequency: 1
Label: 丹·寇茨,		Frequency: 1
Label: 79號州際公路,		Frequency: 1
Label: 舊約,		Frequency: 1
Label: 牡蛎湾镇,		Frequency: 1
Label: 明尼阿波利斯分行,		Frequency: 1
Label: 53街隧道,		Frequency: 1
Label: 施托伊弗桑特,		Frequency: 1
Label: 堪薩斯市皇家,		Frequency: 1
Label: 凡·科特蘭,		Frequency: 1
Label: ASTM,		Frequency: 1
Label: 布拉格,		Frequency: 1
Label: 南港站,		Frequency: 1
Label: 韋拉札諾海峽大橋,		Frequency: 1
Label: 週末夜現場,		Frequency: 1
Label: 新西兰,		Frequency: 1
Label: 菜脯,		Frequency: 1
Label: 霍利奥克,		Frequency: 1
Label: 哈德逊湾,		Frequency: 1
Label: 喬治·赫伯特·沃克·布希,		Frequency: 1
Label: 麻薩諸塞州眾議院,		Frequency: 1
Label: 陳淑芬,		Frequency: 1
Label: 格林堡,		Frequency: 1
Label: 莱克星顿,		Frequency: 1
Label: 佛罗里达魏兹曼,		Frequency: 1
Label: Letchworth Village,		Frequency: 1
Label: 電車,		Frequency: 1
Label: 资产管理公司,		Frequency: 1
Label: 性别,		Frequency: 1
Label: 榮·保羅,		Frequency: 1
Label: 汉普顿锚地,		Frequency: 1
Label: 1730年,		Frequency: 1
Label: 渡船,		Frequency: 1
Label: 美國數學學會,		Frequency: 1
Label: M1911,		Frequency: 1
Label: 阿留申群島,		Frequency: 1
Label: 国际法,		Frequency: 1
Label: 愛曼登研究中心,		Frequency: 1
Label: UCLA,		Frequency: 1
Label: 無代表，不納稅,		Frequency: 1
Label: 維羅納,		Frequency: 1
Label: 塞内卡福尔斯会议,		Frequency: 1
Label: 原子彈,		Frequency: 1
Label: 非,		Frequency: 1
Label: 去纳粹化,		Frequency: 1
Label: 第二长老会教堂,		Frequency: 1
Label: 原子弹,		Frequency: 1
Label: 空军战争学院,		Frequency: 1
Label: 卡馬森郡,		Frequency: 1
Label: 華盛頓領地,		Frequency: 1
Label: 金融海嘯,		Frequency: 1
Label: 杜克大學,		Frequency: 1
Label: 格勒诺布尔,		Frequency: 1
Label: 11月9日,		Frequency: 1
Label: 记者,		Frequency: 1
Label: 精子,		Frequency: 1
Label: 神秘主義,		Frequency: 1
Label: 优素福·卢莱,		Frequency: 1
Label: 皇后區大橋,		Frequency: 1
Label: 宾戈游乐城,		Frequency: 1
Label: 康乃狄格西部保留區,		Frequency: 1
Label: 电影摄影机,		Frequency: 1
Label: 美国总检察长,		Frequency: 1
Label: 埃里克·劳埃德,		Frequency: 1
Label: 匹兹堡大学,		Frequency: 1
Label: 女王公园巡游者队,		Frequency: 1
Label: 撲克牌,		Frequency: 1
Label: 公里,		Frequency: 1
Label: 怀特普莱恩斯 (马里兰州),		Frequency: 1
Label: 權威,		Frequency: 1
Label: 雷哥公園,		Frequency: 1
Label: 娱乐,		Frequency: 1
Label: 劇場版 魔法少女小圓,		Frequency: 1
Label: 古印地安文化,		Frequency: 1
Label: 湯普金斯縣,		Frequency: 1
Label: 纪录片,		Frequency: 1
Label: 開發,		Frequency: 1
Label: 羅伯特·亨利,		Frequency: 1
Label: 农林水产省,		Frequency: 1
Label: 上帝,		Frequency: 1
Label: 迪凯特,		Frequency: 1
Label: 邳州,		Frequency: 1
Label: 常青藤商学院,		Frequency: 1
Label: 主場,		Frequency: 1
Label: 约翰内斯堡,		Frequency: 1
Label: 国宴,		Frequency: 1
Label: 贝尔实验室,		Frequency: 1
Label: 烟瘾,		Frequency: 1
Label: FORTRAN,		Frequency: 1
Label: South Carolina,		Frequency: 1
Label: 威廉與瑪麗學院,		Frequency: 1
Label: 洛克菲勒家族,		Frequency: 1
Label: 美國南北戰爭,		Frequency: 1
Label: 威廉王子灣,		Frequency: 1
Label: Madison Square Garden,		Frequency: 1
Label: 尚贤堂,		Frequency: 1
Label: 市長,		Frequency: 1
Label: 伯明翰市,		Frequency: 1
Label: 阿爾薩斯,		Frequency: 1
Label: 证人保护,		Frequency: 1
Label: 利特爾瓦利村,		Frequency: 1
Label: 塞內卡瀑布市,		Frequency: 1
Label: 曼彻斯特联队,		Frequency: 1
Label: 紐波特紐斯,		Frequency: 1
Label: 詹姆斯灣,		Frequency: 1
Label: 堪培拉,		Frequency: 1
Label: 艾力·新關,		Frequency: 1
Label: 星期六晚開台,		Frequency: 1
Label: 臺灣大學,		Frequency: 1
Label: 衛理宗,		Frequency: 1
Label: 宣教,		Frequency: 1
Label: 上加拿大,		Frequency: 1
Label: 奧本,		Frequency: 1
Label: 妮可·舒辛格,		Frequency: 1
Label: 肯薩斯州,		Frequency: 1
Label: 哈蒂斯堡,		Frequency: 1
Label: 水處理,		Frequency: 1
Label: 乱序执行,		Frequency: 1
Label: 寡头垄断,		Frequency: 1
Label: 香港特別行政區行政長官,		Frequency: 1
Label: 首相府,		Frequency: 1
Label: 和平桥 (乌兰巴托),		Frequency: 1
Label: 印第安語,		Frequency: 1
Label: 諾福克 (內布拉斯加州),		Frequency: 1
Label: 凯文·罗杰利,		Frequency: 1
Label: 區丁玉,		Frequency: 1
Label: 内利斯空军基地,		Frequency: 1
Label: 俄刻阿尼得斯,		Frequency: 1
Label: .308 Winchester,		Frequency: 1
Label: 地通拿海灘,		Frequency: 1
Label: 史丹福,		Frequency: 1
Label: 羅利,		Frequency: 1
Label: 揚·馬特爾,		Frequency: 1
Label: 東部棉尾兔,		Frequency: 1
Label: 西段,		Frequency: 1
Label: 非洲裔美國人,		Frequency: 1
Label: 奶油,		Frequency: 1
Label: 貝爾蒙特村,		Frequency: 1
Label: 渡轮,		Frequency: 1
Label: 微軟公司,		Frequency: 1
Label: 科宁 (加利福尼亚州),		Frequency: 1
Label: 山姆·夏普德,		Frequency: 1
Label: 性丑闻,		Frequency: 1
Label: 洛杉磯安那罕天使,		Frequency: 1
Label: 兀儿德,		Frequency: 1
Label: 2月26日,		Frequency: 1
Label: 菲林根,		Frequency: 1
Label: 奧蘭多,		Frequency: 1
Label: 塞尔马事件,		Frequency: 1
Label: 雷诺公司,		Frequency: 1
Label: 奧德薩,		Frequency: 1
Label: 菲律賓國家警察,		Frequency: 1
Label: 武裝反抗,		Frequency: 1
Label: 伊莉莎白市,		Frequency: 1
Label: 南部陽一郎,		Frequency: 1
Label: 乌干达人民大会党,		Frequency: 1
Label: 骷髅会,		Frequency: 1
Label: 木衛六,		Frequency: 1
Label: Las Vegas,		Frequency: 1
Label: 加拿大國家鐵路,		Frequency: 1
Label: 賽·揚,		Frequency: 1
Label: 雷諾三星汽車,		Frequency: 1
Label: 榮譽勳章,		Frequency: 1
Label: 普埃布羅市,		Frequency: 1
Label: 天皇,		Frequency: 1
Label: 衞星電視中文台,		Frequency: 1
Label: 運動失調症合唱團,		Frequency: 1
Label: 薩拉曼卡之役,		Frequency: 1
Label: 美国法律协会,		Frequency: 1
Label: 西維吉尼亞,		Frequency: 1
Label: 東方園林道,		Frequency: 1
Label: 劳顿,		Frequency: 1
Label: 银棒奖,		Frequency: 1
Label: 2月24日,		Frequency: 1
Label: 恩典堂,		Frequency: 1
Label: 晚上,		Frequency: 1
Label: 國籍,		Frequency: 1
Label: 結婚,		Frequency: 1
Label: 巴尔的摩教区,		Frequency: 1
Label: 美军,		Frequency: 1
Label: 華人置業,		Frequency: 1
Label: 西切斯特市,		Frequency: 1
Label: 颂猜,		Frequency: 1
Label: 废奴主义,		Frequency: 1
Label: 海合会,		Frequency: 1
Label: 曼哈顿计划,		Frequency: 1
Label: 糖楓,		Frequency: 1
Label: 和平工作隊,		Frequency: 1
Label: 上曼哈頓,		Frequency: 1
Label: 匹兹堡海盗队,		Frequency: 1
Label: 瀕危,		Frequency: 1
Label: 乔治·沃克·布什,		Frequency: 1
Label: 史密森尼学会,		Frequency: 1
Label: 成龍,		Frequency: 1
Label: 路易·菲利浦,		Frequency: 1
Label: 利沃夫,		Frequency: 1
Label: 库尔嘉,		Frequency: 1
Label: 天津市,		Frequency: 1
Label: 茱莉和朱丽叶,		Frequency: 1
Label: 斯密約瑟,		Frequency: 1
Label: 峡谷,		Frequency: 1
Label: 哺乳动物,		Frequency: 1
Label: 法里博,		Frequency: 1
Label: 法蘭克林羅斯福快速公路,		Frequency: 1
Label: 氣墊登陸船,		Frequency: 1
Label: 埃夫里尔·哈里曼,		Frequency: 1
Label: Boyadzhik,		Frequency: 1
Label: 莫里森天文館,		Frequency: 1
Label: 美國國道1號,		Frequency: 1
Label: 晚,		Frequency: 1
Label: 黑鎮市,		Frequency: 1
Label: 夏洛特山貓,		Frequency: 1
Label: 清代,		Frequency: 1
Label: 威廉·麥拉侖·必治妥,		Frequency: 1
Label: 灭绝,		Frequency: 1
Label: 埃爾克霍恩,		Frequency: 1
Label: WNBA,		Frequency: 1
Label: 馬丁·范布倫,		Frequency: 1
Label: 政治激进主义,		Frequency: 1
Label: 姐妹縣市,		Frequency: 1
Label: 聖喬諾,		Frequency: 1
Label: 印第安纳波利斯小马,		Frequency: 1
Label: 伊普斯威奇,		Frequency: 1
Label: 管理学院,		Frequency: 1
Label: 澳門,		Frequency: 1
Label: 加仑,		Frequency: 1
Label: 加拿大统计局,		Frequency: 1
Label: 布魯克·亞斯特,		Frequency: 1
Label: 卡塔尔基金会(Qatar Foundation),		Frequency: 1
Label: 美国参议院前议员,		Frequency: 1
Label: 二次大戰,		Frequency: 1
Label: 布达佩斯,		Frequency: 1
Label: 利文沃思堡,		Frequency: 1
Label: 社會科學,		Frequency: 1
Label: 黎明技術學院,		Frequency: 1
Label: 丹弗斯州立医院,		Frequency: 1
Label: 諾曼·峰田聖荷西國際機場,		Frequency: 1
Label: 沃索,		Frequency: 1
Label: 藏傳佛教,		Frequency: 1
Label: 英國皇家天文學會金質獎章,		Frequency: 1
Label: Cornell University Zero 核能反應爐,		Frequency: 1
Label: 泰德·威廉斯,		Frequency: 1
Label: 加什帕罗维奇,		Frequency: 1
Label: 珀西伯爵,		Frequency: 1
Label: 戀童癖,		Frequency: 1
Label: 邁阿密大學,		Frequency: 1
Label: 证券交易所,		Frequency: 1
Label: 新瑞典,		Frequency: 1
Label: 纽约，纽约,		Frequency: 1
Label: 弗吉尼亚公司,		Frequency: 1
Label: 黎塞留,		Frequency: 1
Label: Count Basie,		Frequency: 1
Label: 七月革命,		Frequency: 1
Label: 2月22日,		Frequency: 1
Label: 捕鲸业,		Frequency: 1
Label: 耶穌受難節,		Frequency: 1
Label: 聖母大學,		Frequency: 1
Label: 第二轮总统选举投票,		Frequency: 1
Label: 羅德獎學金,		Frequency: 1
Label: 聖馬丁島,		Frequency: 1
Label: 帕罗奥多市,		Frequency: 1
Label: 中環,		Frequency: 1
Label: 大韓民國,		Frequency: 1
Label: 基督徒,		Frequency: 1
Label: 企鹅人,		Frequency: 1
Label: 旗帜,		Frequency: 1
Label: 电子计算机,		Frequency: 1
Label: 1月30日,		Frequency: 1
Label: 大同盟戰爭,		Frequency: 1
Label: 纽约省,		Frequency: 1
Label: 加油站,		Frequency: 1
Label: 密执安州,		Frequency: 1
Label: 卡梅爾,		Frequency: 1
Label: 明信片,		Frequency: 1
Label: 耶穌,		Frequency: 1
Label: 走私,		Frequency: 1
Label: 東,		Frequency: 1
Label: 鷹俠,		Frequency: 1
Label: 拋殼口,		Frequency: 1
Label: 約翰·布魯姆,		Frequency: 1
Label: 洛克菲勒中心,		Frequency: 1
Label: 马里兰省,		Frequency: 1
Label: 民国,		Frequency: 1
Label: 2月21日,		Frequency: 1
Label: 胡格诺战争,		Frequency: 1
Label: 美軍,		Frequency: 1
Label: 薩拉曼卡學派,		Frequency: 1
Label: 蒂芙尼公司,		Frequency: 1
Label: 波士顿罗根国际机场,		Frequency: 1
Label: 第一屆冬季奧運,		Frequency: 1
Label: 埃爾邁拉市,		Frequency: 1
Label: 先發投手,		Frequency: 1
Label: 新奥爾良,		Frequency: 1
Label: 大不列顛王國,		Frequency: 1
Label: 拉普拉塔,		Frequency: 1
Label: 亨利·艾芙隆,		Frequency: 1
Label: C.H. Claudy,		Frequency: 1
Label: 发生碰撞,		Frequency: 1
Label: 加侖,		Frequency: 1
Label: 水蘚,		Frequency: 1
Label: 奧蘭多國際機場,		Frequency: 1
Label: 2月20日,		Frequency: 1
Label: 相機,		Frequency: 1
Label: 實驗搖滾,		Frequency: 1
Label: 德国入侵波兰,		Frequency: 1
Label: 理想主義,		Frequency: 1
Label: 哥斯达黎加,		Frequency: 1
Label: 沃倫委員會,		Frequency: 1
Label: 山姆大叔,		Frequency: 1
Label: 小儿麻痹症,		Frequency: 1
Label: 畢克曼鎮,		Frequency: 1
Label: 米尔顿·奥博特,		Frequency: 1
Label: e-dinar,		Frequency: 1
Label: 沙利文县,		Frequency: 1
Label: 合众国际社,		Frequency: 1
Label: 克里斯·休斯,		Frequency: 1
Label: 米高梅,		Frequency: 1
Label: 鋼鐵人2,		Frequency: 1
Label: 美国空军,		Frequency: 1
Label: 赫尔辛基,		Frequency: 1
Label: 本傑明·莫爾斯,		Frequency: 1
Label: 羅亞爾港,		Frequency: 1
Label: 阿特利·波默林,		Frequency: 1
Label: 墨西哥城國際機場,		Frequency: 1
Label: David Zeisberger,		Frequency: 1
Label: 時代,		Frequency: 1
Label: 西奈亞克,		Frequency: 1
Label: 瞻禮日,		Frequency: 1
Label: 国会议员,		Frequency: 1
Label: 复印机,		Frequency: 1
Label: 黄热病,		Frequency: 1
Label: 史前巨鳄,		Frequency: 1
Label: 綠堡鎮,		Frequency: 1
Label: 菲兰德·C·诺克斯,		Frequency: 1
Label: 愛丁堡皇家科學院,		Frequency: 1
Label: 祝你生日快樂,		Frequency: 1
Label: 台北捷運,		Frequency: 1
Label: 紐約市長,		Frequency: 1
Label: 丹麦,		Frequency: 1
Label: 天主教比洛克西教区,		Frequency: 1
Label: 智慧財產權,		Frequency: 1
Label: 移民服务中心,		Frequency: 1
Label: 安德鲁·约翰逊,		Frequency: 1
Label: 布鲁金斯学会,		Frequency: 1
Label: 電荷耦合元件,		Frequency: 1
Label: 火葬大海,		Frequency: 1
Label: 芬威球場,		Frequency: 1
Label: 畫師,		Frequency: 1
Label: 塔科馬,		Frequency: 1
Label: 托尼·帕克,		Frequency: 1
Label: 薩福克縣,		Frequency: 1
Label: 韦斯特切斯特郡,		Frequency: 1
Label: 纽约奥斯威戈州立大学,		Frequency: 1
Label: 美國本土,		Frequency: 1
Label: 麦圭尔空军基地,		Frequency: 1
Label: 皮里港,		Frequency: 1
Label: The Panoplist,		Frequency: 1
Label: 千岛群岛,		Frequency: 1
Label: 通勤列車,		Frequency: 1
Label: 掃描隧道顯微鏡,		Frequency: 1
Label: 切斯特港,		Frequency: 1
Label: 克里夫·密爾本·荷蘭,		Frequency: 1
Label: 奧克拉荷馬領地,		Frequency: 1
Label: 西恩·潘,		Frequency: 1
Label: 卡萨布兰卡,		Frequency: 1
Label: 炸馬鈴薯條,		Frequency: 1
Label: 阿拉斯加領地,		Frequency: 1
Label: 白血球,		Frequency: 1
Label: 全美航空1549號班機,		Frequency: 1
Label: 法國印第安人戰爭,		Frequency: 1
Label: 非洲裔美国人,		Frequency: 1
Label: 華特·克萊斯勒,		Frequency: 1
Label: 亚斯纳亚-博利尔納,		Frequency: 1
Label: 手動,		Frequency: 1
Label: 美國海岸警衛隊,		Frequency: 1
Label: 星雲,		Frequency: 1
Label: 結城市,		Frequency: 1
Label: 和平橋 (尼亞加拉河),		Frequency: 1
Label: 新英格蘭直通公路,		Frequency: 1
Label: 联邦党人文集,		Frequency: 1
Label: 吉尔德霍尔 (佛蒙特州),		Frequency: 1
Label: 通用汽车,		Frequency: 1
Label: 兒童,		Frequency: 1
Label: 5.56 × 45毫米,		Frequency: 1
Label: 美國國道611,		Frequency: 1
Label: 天主教徒,		Frequency: 1
Label: 香港大学,		Frequency: 1
Label: 米德尔敦,		Frequency: 1
Label: 紐約與紐澤西港務局,		Frequency: 1
Label: 船舶,		Frequency: 1
Label: 喬許·克林霍夫,		Frequency: 1
Label: (SJD,Yale Law School,1989),		Frequency: 1
Label: 神奇发电厂,		Frequency: 1
Label: 阿伯丁,		Frequency: 1
Label: 伍斯特,		Frequency: 1
Label: 軍醫,		Frequency: 1
Label: 約翰·佛斯特·杜勒斯,		Frequency: 1
Label: 喬治·歐威爾,		Frequency: 1
Label: 亨利·弗雷德里克,		Frequency: 1
Label: 佛光山,		Frequency: 1
Label: 罗斯福总统,		Frequency: 1
Label: 辛辛那堤/北肯塔基國際機場,		Frequency: 1
Label: 芝加哥白襪,		Frequency: 1
Label: 國家藝術勳章,		Frequency: 1
Label: 卓別林與他的情人,		Frequency: 1
Label: 瑪利諾中學,		Frequency: 1
Label: 波士頓倒茶事件,		Frequency: 1
Label: 綽號,		Frequency: 1
Label: 龐巴迪,		Frequency: 1
Label: 国立自然历史博物馆,		Frequency: 1
Label: 温哥华灰熊,		Frequency: 1
Label: 高盛,		Frequency: 1
Label: 核管理委員會,		Frequency: 1
Label: 超人/卡-艾尔/克拉克·肯特,		Frequency: 1
Label: 新明谷修院,		Frequency: 1
Label: 詩人,		Frequency: 1
Label: 祝新民,		Frequency: 1
Label: 鸦女星族,		Frequency: 1
Label: Henryetta,		Frequency: 1
Label: 友禪,		Frequency: 1
Label: 萨拉索塔,		Frequency: 1
Label: 人類免疫缺陷病毒,		Frequency: 1
Label: 大湖效應,		Frequency: 1
Label: 老勞勃·道尼,		Frequency: 1
Label: 凯风网,		Frequency: 1
Label: 摩门经,		Frequency: 1
Label: 埃爾邁拉,		Frequency: 1
Label: Swiss Re,		Frequency: 1
Label: 奥洛夫·帕尔梅,		Frequency: 1
Label: 基拉祈,		Frequency: 1
Label: 琥碧·戈柏,		Frequency: 1
Label: 美國地質調查局,		Frequency: 1
Label: 布里斯托尔 (伊利诺伊州),		Frequency: 1
Label: 葡萄,		Frequency: 1
Label: 賓夕法尼亞鐵路公司,		Frequency: 1
Label: Liberty,		Frequency: 1
Label: 蒙古国,		Frequency: 1
Label: 平壤,		Frequency: 1
Label: 棕櫚泉國際機場,		Frequency: 1
Label: 南卡罗莱那,		Frequency: 1
Label: 汉诺威,		Frequency: 1
Label: 社会科学,		Frequency: 1
Label: 西歐,		Frequency: 1
Label: 女巫之子,		Frequency: 1
Label: 硬碟,		Frequency: 1
Label: 维多利亚瀑布,		Frequency: 1
Label: NVIDIA,		Frequency: 1
Label: 蘭登書屋,		Frequency: 1
Label: List of New York counties,		Frequency: 1
Label: 白宮風雲,		Frequency: 1
Label: 嗆辣紅椒合唱團,		Frequency: 1
Label: Ohio,		Frequency: 1
Label: 韋克菲爾德,		Frequency: 1
Label: 难民,		Frequency: 1
Label: 徐志摩,		Frequency: 1
Label: 电影导演,		Frequency: 1
Label: 西欧,		Frequency: 1
Label: 張曼君,		Frequency: 1
Label: 卡罗琳·皮特森,		Frequency: 1
Label: 紐哈芬,		Frequency: 1
Label: 州樹,		Frequency: 1
Label: 本杰明·布拉特,		Frequency: 1
Label: 穿孔卡系统,		Frequency: 1
Label: 藥品,		Frequency: 1
Label: 博伊西,		Frequency: 1
Label: 樸蜜妮,		Frequency: 1
Label: 多倫多證券交易所,		Frequency: 1
Label: 战争与和平,		Frequency: 1
Label: 自行车,		Frequency: 1
Label: 東村 (聖地牙哥),		Frequency: 1
Label: 卡扎菲,		Frequency: 1
Label: 奥斯曼,		Frequency: 1
Label: Dash 8,		Frequency: 1
Label: 纽约州律师协会,		Frequency: 1
Label: 美國國家科學院院刊,		Frequency: 1
Label: 澳大利亞首都特區,		Frequency: 1
Label: 突出部之役,		Frequency: 1
Label: 神學,		Frequency: 1
Label: 玩具反斗城,		Frequency: 1
Label: 江苏,		Frequency: 1
Label: 转机管理协会,		Frequency: 1
Label: 伊麗莎白·雅頓,		Frequency: 1
Label: 美国商务部长,		Frequency: 1
Label: 阿特兰蒂斯号,		Frequency: 1
Label: 陶瓷,		Frequency: 1
Label: 遣使会,		Frequency: 1
Label: 达文波特 (佛罗里达州),		Frequency: 1
Label: 圣十字修院,		Frequency: 1
Label: 美聯冠軍賽,		Frequency: 1
Label: 愛滋病毒,		Frequency: 1
Label: 法国印第安人战争,		Frequency: 1
Label: 水雲齋文化事業有限公司,		Frequency: 1
Label: 電影院,		Frequency: 1
Label: 布鲁克林區,		Frequency: 1
Label: 12月22日,		Frequency: 1
Label: 尼亞加拉廣場,		Frequency: 1
Label: 寇特·安格,		Frequency: 1
Label: 軟體動物,		Frequency: 1
Label: 利手,		Frequency: 1
Label: 莱马,		Frequency: 1
Label: 东京大学,		Frequency: 1
Label: 德累斯頓,		Frequency: 1
Label: 李堂堂,		Frequency: 1
Label: 大洋洲,		Frequency: 1
Label: 華盛頓市,		Frequency: 1
Label: 津巴布韦,		Frequency: 1
Label: 美國外交關係協會,		Frequency: 1
Label: Greenock rail crash,		Frequency: 1
Label: 12月21日,		Frequency: 1
Label: Mississippi,		Frequency: 1
Label: 新罕布-{}-什爾州,		Frequency: 1
Label: 美国海军学院,		Frequency: 1
Label: 東村 (長堤),		Frequency: 1
